system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
59,649.8277543170917,7,5,EAF,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,515.8930036009906,7,5,EAF,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,1.644234634136125,7,5,EAF,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,28.40485790135235,7,5,EAF,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,16325.173386879955,7,5,EAF,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,538.4632623486099,7,5,EAF,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,15.910077249332446,7,5,EAF,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,8.927261962890625E-4,7,5,EAF,10,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,1067.9811572467781,8,5,EAF,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,728.7125793688673,8,5,EAF,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,2331.5551837889325,8,5,EAF,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,6434.306014302571,8,5,EAF,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,21.263385774055035,8,5,EAF,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,829.7513523864302,8,5,EAF,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,493.89922744300026,8,5,EAF,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,352529.5674919939,8,5,EAF,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,424.9370050811442,8,5,EAF,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0.08302811199951173,8,5,EAF,10,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,40.19684852413785,9,5,EAF,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,78.64749155913898,9,5,EAF,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,32.746210077009856,9,5,EAF,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,28.4275859476,9,5,EAF,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0.0822918892211914,9,5,EAF,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,1690.7888720476096,9,5,EAF,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,7.508242368252624,9,5,EAF,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,134.7806316689247,9,5,EAF,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,162668.9002782329,9,5,EAF,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,0.03662127014160156,9,5,EAF,10,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0.004463563842773437,10,5,EAF,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,0.0035708987426757814,10,5,EAF,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0.2785313830566406,10,5,EAF,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,0.1419419228515625,10,5,EAF,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,3.574334429321289,10,5,EAF,10,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
