system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
0,221368.6708720394,1,5,SAF,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,14519.036461018432,1,5,SAF,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,24854.55155463352,1,5,SAF,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,8697.133107489839,1,5,SAF,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,39.950598633437686,1,5,SAF,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,491.3229761942776,1,5,SAF,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,612.2580648695525,1,5,SAF,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,727.2193280231238,1,5,SAF,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,99.23859557093218,1,5,SAF,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,24556.468796308796,2,5,SAF,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1925586.557353127,2,5,SAF,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,100225.79561606764,2,5,SAF,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,30046.168415459313,2,5,SAF,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,11.188537980996523,2,5,SAF,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,4459.363079246841,2,5,SAF,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,796.417671330702,2,5,SAF,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,551.2967553661871,2,5,SAF,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,232.72981256170388,2,5,SAF,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,31011.724905892796,3,5,SAF,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,74962.63492953975,3,5,SAF,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,1782050.9575670473,3,5,SAF,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,87963.84480991404,3,5,SAF,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,269.27349038424694,3,5,SAF,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2535.095071193454,3,5,SAF,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,1741.9995240921291,3,5,SAF,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,7089.84180213768,3,5,SAF,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,214.08947466117255,3,5,SAF,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,10234.580408283593,4,5,SAF,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,24942.85922859079,4,5,SAF,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,65442.241017704546,4,5,SAF,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,865773.2996301536,4,5,SAF,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,142.13102170363368,4,5,SAF,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,1253.124700740331,4,5,SAF,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,1369.292530263758,4,5,SAF,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,7427.457590997743,4,5,SAF,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,118.61042556955113,4,5,SAF,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,24.310864590099378,5,5,SAF,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,10.367531785408529,5,5,SAF,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,92.36106095673469,5,5,SAF,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,106.05720269150629,5,5,SAF,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,204.87653876103013,5,5,SAF,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
