system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
41,0.04328726953125,7,5,SAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.006882541259765625,7,5,SAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.4911061429443359,7,5,SAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,8036.73966237045,7,5,SAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0.23542520076329848,7,5,SAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,45.909825802792774,8,5,SAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,52.153564012819544,8,5,SAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,2149.422777528393,8,5,SAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,2196.29807381619,8,5,SAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,55.24629804943537,8,5,SAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,44.160182876904535,8,5,SAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,425217.8398474567,8,5,SAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,190.326534194424,8,5,SAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,54.27664887473527,9,5,SAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,114.91288405562217,9,5,SAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,195.7782418587436,9,5,SAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,43.51131491506085,9,5,SAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,5112.042221367287,9,5,SAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,1.1528373462565105,9,5,SAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,45.11145379146991,9,5,SAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,46084.145130624274,9,5,SAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
