system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
0,371721.1584011165,1,5,WAF,1,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,22760.38840986027,1,5,WAF,2,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,12181.383739640807,1,5,WAF,3,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,26416.99471116785,1,5,WAF,4,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,0.5980457332763672,1,5,WAF,5,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,1.690885136795343,1,5,WAF,6,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,2417.1918784492987,1,5,WAF,7,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,220.28312992455884,1,5,WAF,8,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,2.4291878888549805,1,5,WAF,9,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,20777.297208416752,2,5,WAF,1,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,4464533.208212546,2,5,WAF,2,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,67089.94164785446,2,5,WAF,3,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,8888.34509802147,2,5,WAF,4,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,2.6562247697143553,2,5,WAF,5,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,4064.0907485873886,2,5,WAF,6,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,8112.148146524084,2,5,WAF,7,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,566.8309212490292,2,5,WAF,8,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,156.95693886295095,2,5,WAF,9,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
