system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
25,461.81756464957175,3,5,MED,8,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,3.520126667042452,3,5,MED,9,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,19.898964954028077,4,5,MED,1,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0.6451482003173828,4,5,MED,2,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,1.159439926574707,4,5,MED,3,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,21.946129894529335,4,5,MED,4,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0.014929419311523438,4,5,MED,5,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,1.2323020847890818,4,5,MED,6,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,2.1142538117759555,4,5,MED,7,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,2.1858850191159713,4,5,MED,8,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.17053968310546874,4,5,MED,9,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,18.176102139720722,5,5,MED,1,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.4206682139892578,5,5,MED,2,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,1.6390999393920898,5,5,MED,3,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0.05623145196533203,5,5,MED,4,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,13.243423754716224,5,5,MED,5,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.09408084161376953,5,5,MED,6,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.40159380511474607,5,5,MED,7,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,23.43274542502441,5,5,MED,8,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.039127063598632814,5,5,MED,9,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,126.80567642129574,6,5,MED,1,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,15.33652412908792,6,5,MED,2,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,12.081786656122183,6,5,MED,3,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.7882466342366536,6,5,MED,4,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.14325028997802736,6,5,MED,5,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,17873.79544889411,6,5,MED,6,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,21.0856392019682,6,5,MED,7,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,1829.760955503993,6,5,MED,8,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,428.7991083919838,6,5,MED,9,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,930.2462493166787,7,5,MED,1,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,25.337693966016584,7,5,MED,2,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,74.96256730017546,7,5,MED,3,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,2.7073632511421954,7,5,MED,4,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.18495832485997818,7,5,MED,5,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,17.921466539457434,7,5,MED,6,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,12979.343728391055,7,5,MED,7,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,547.8257451307777,7,5,MED,8,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,3.93253848321581,7,5,MED,9,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,16567.22816038029,8,5,MED,1,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,881.4833689116044,8,5,MED,2,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,638.3284585368509,8,5,MED,3,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,7.600112303289197,8,5,MED,4,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,10.87735605657959,8,5,MED,5,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,1862.7990304359143,8,5,MED,6,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,978.8070326376892,8,5,MED,7,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,1273572.9875762584,8,5,MED,8,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,74.47211647334439,8,5,MED,9,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,46.38960723753758,9,5,MED,1,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,6.360062798969822,9,5,MED,2,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,7.1488706381812,9,5,MED,3,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0.15147101983642577,9,5,MED,4,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0.2539910142211914,9,5,MED,5,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,232.7763170157039,9,5,MED,6,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,9.955248111939438,9,5,MED,7,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,63.51877958640642,9,5,MED,8,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,4773.642262813529,9,5,MED,9,2005,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
