system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
0,206593.06910700497,1,5,SAF,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,4201.366432094171,1,5,SAF,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,10640.737920616732,1,5,SAF,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,4127.206079402671,1,5,SAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,576.537120909978,1,5,SAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,62.37568886178959,1,5,SAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,141.64714191056382,1,5,SAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,99.29759023037515,1,5,SAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,5917.267219435894,2,5,SAF,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2176495.4657407957,2,5,SAF,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,32078.850965293645,2,5,SAF,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,9685.152652713476,2,5,SAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,8514.162287214329,2,5,SAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,134.1347120708032,2,5,SAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,59.04219505978908,2,5,SAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,351.84606868857327,2,5,SAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,6361.12462714065,3,5,SAF,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,18609.280735394303,3,5,SAF,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1874552.0119452598,3,5,SAF,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,22061.938838239807,3,5,SAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,1679.543235989509,3,5,SAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,321.37710026610154,3,5,SAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2688.3681157198835,3,5,SAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,880.1888306352844,3,5,SAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,3391.3983786140648,4,5,SAF,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,8978.813161106045,4,5,SAF,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,28596.57726111078,4,5,SAF,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,916488.0212875003,4,5,SAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,1137.8122598081347,4,5,SAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,136.71809242404782,4,5,SAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3209.039559480948,4,5,SAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,156.50232294272462,4,5,SAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,353.70700275727137,6,5,SAF,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,6298.629227263395,6,5,SAF,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3350.736399253618,6,5,SAF,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,1606.980643304931,6,5,SAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,54036.65544222753,6,5,SAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,4.269613983120547,6,5,SAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,179.40977338674242,6,5,SAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,4140.218879974899,6,5,SAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.2299218271484375,7,5,SAF,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,1.1410029411142386,7,5,SAF,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.17924242016601563,7,5,SAF,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.09911638793945313,7,5,SAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,2.2088505652164234,7,5,SAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,8994.650729541838,7,5,SAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.14321410601806642,7,5,SAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.3961992028394512,7,5,SAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,173.78899981547028,8,5,SAF,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,48.3438526232951,8,5,SAF,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,2201.505331919012,8,5,SAF,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,3119.4828980731263,8,5,SAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,182.74180195424753,8,5,SAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,22.008834731421373,8,5,SAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,424583.8546420755,8,5,SAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,396.5474831146197,8,5,SAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,118.32432693314642,9,5,SAF,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,122.19440613681162,9,5,SAF,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,177.87161606093872,9,5,SAF,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,82.84928772883897,9,5,SAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,1180.3436216393118,9,5,SAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,1.3979390427246094,9,5,SAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,91.55601678695928,9,5,SAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,45391.17971292023,9,5,SAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
