system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
0,239824.8621493657,1,5,MED,1,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,3488.334049513918,1,5,MED,2,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,2425.536134842463,1,5,MED,3,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,21.926816521087762,1,5,MED,4,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,21.106715465278416,1,5,MED,5,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,274.1925257348577,1,5,MED,6,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,4884.873261714108,1,5,MED,7,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,10787.852062428712,1,5,MED,8,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,34.742853353813864,1,5,MED,9,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2543.6950515132094,2,5,MED,1,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,34087.994121169875,2,5,MED,2,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,2608.609205170284,2,5,MED,3,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,2.031210730598001,2,5,MED,4,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,0.04763270104980469,2,5,MED,5,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,16.285317803029017,2,5,MED,6,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,153.402617346858,2,5,MED,7,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,40.19151907611993,2,5,MED,8,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,4.456086517593204,2,5,MED,9,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,2415.596653925668,3,5,MED,1,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,700.1819189424033,3,5,MED,2,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,33834.561720001504,3,5,MED,3,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
