system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
0,420265.85080056806,1,5,WAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,1282.0076214887295,1,5,WAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,2048.6973791038763,1,5,WAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,7029.457037192377,1,5,WAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,3080.913411307434,1,5,WAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,82.18428385336506,1,5,WAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,117.06642909703321,1,5,WAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,10.809074820251466,1,5,WAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,677.0365585557308,2,5,WAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,4575677.371527966,2,5,WAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,2946.919473031703,2,5,WAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,968.7425951793824,2,5,WAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,11220.752450939528,2,5,WAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,189.15107826109377,2,5,WAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,23.96808695996094,2,5,WAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,58.862354808159324,2,5,WAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1071.3956166609496,3,5,WAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,2594.641335881608,3,5,WAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,857709.321052656,3,5,WAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,4837.733812955902,3,5,WAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2376.9802539804355,3,5,WAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,148.7768327791655,3,5,WAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2.5164794893798828,3,5,WAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,19.362686962128045,3,5,WAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,8933.618762969785,4,5,WAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,1075.5714081732644,4,5,WAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,5069.359507651944,4,5,WAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,1105893.047083067,4,5,WAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,4865.623087472609,4,5,WAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,271.3435842789795,4,5,WAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,4828.833497197707,4,5,WAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,133.51258991333845,4,5,WAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,68.29540916198731,6,5,WAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,1538.7597183292428,6,5,WAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,160.79321157536955,6,5,WAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,193.68744785711888,6,5,WAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,186070.13745558236,6,5,WAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,1.0540718529052735,6,5,WAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,1.0124481066284179,6,5,WAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,149.88624414796885,6,5,WAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4.395409170539886,7,5,WAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,13445.531760047259,7,5,WAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,256.158088784797,8,5,WAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,31.103716581532918,8,5,WAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,1.8984557099073223,8,5,WAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4651.328058726547,8,5,WAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,45.383407081030754,8,5,WAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,6.152071979952225,8,5,WAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,192429.09753271803,8,5,WAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,15.271845779207835,8,5,WAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,4.401886105102539,9,5,WAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,71.73774848523476,9,5,WAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,10.25651778951775,9,5,WAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,57.645633727163506,9,5,WAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,2538.650248757265,9,5,WAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.9101807946473364,9,5,WAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,7.904387791274127,9,5,WAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,46242.81215494912,9,5,WAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
