system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
0,32757.901018300647,1,5,SAH,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,206.21719363753184,1,5,SAH,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,201.8317938288565,1,5,SAH,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,2812.2140291831297,1,5,SAH,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,1.116507602661133,1,5,SAH,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,85.9260525538998,1,5,SAH,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,165.70269084338713,1,5,SAH,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,689.154069082146,1,5,SAH,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,49.88027555830629,1,5,SAH,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,224.95492574176026,2,5,SAH,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,3918.393540252748,2,5,SAH,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,128.48935741629901,2,5,SAH,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,358.53300212042234,2,5,SAH,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,0.6330903236694336,2,5,SAH,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,32.859063712495214,2,5,SAH,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,6.982136592163086,2,5,SAH,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,74.23847502999843,2,5,SAH,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,3.176911331415872,2,5,SAH,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,203.94268093549087,3,5,SAH,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,100.72858148168946,3,5,SAH,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,13765.116882962366,3,5,SAH,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,3234.5449388103616,3,5,SAH,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,8.197287839172363,3,5,SAH,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,50.96543770880534,3,5,SAH,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,10.92096277895867,3,5,SAH,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,1694.4877424479685,3,5,SAH,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,15.761335639202043,3,5,SAH,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,3295.669582270996,4,5,SAH,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,527.3268411404009,4,5,SAH,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,3979.824287086167,4,5,SAH,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,439453.4573200714,4,5,SAH,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,51.483592688090965,4,5,SAH,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,782.217471830658,4,5,SAH,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,307.53597111023856,4,5,SAH,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,19015.300477669738,4,5,SAH,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,131.38554586444093,4,5,SAH,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3.6137222314453123,5,5,SAH,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.947733119934082,5,5,SAH,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,7.271435233581543,5,5,SAH,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,57.82861026087192,5,5,SAH,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,314.06490126345506,5,5,SAH,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.04884431854248047,5,5,SAH,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,1.7590468192138673,5,5,SAH,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,47.16179853662109,5,5,SAH,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.055104759948730465,5,5,SAH,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,97.31277163703325,6,5,SAH,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,47.91218586366493,6,5,SAH,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,62.814502076635264,6,5,SAH,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,780.6194552833562,6,5,SAH,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.01669292053222656,6,5,SAH,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,6987.43879730399,6,5,SAH,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,6.389384318508254,6,5,SAH,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,743.6004740989969,6,5,SAH,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,928.2861733435774,6,5,SAH,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,227.98058744203166,7,5,SAH,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,5.746420545396513,7,5,SAH,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,10.680554882263184,7,5,SAH,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,281.95522949798584,7,5,SAH,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,1.3411026193237305,7,5,SAH,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,6.393570456607115,7,5,SAH,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,5541.07743035112,7,5,SAH,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,567.6615976342713,7,5,SAH,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,5.025577105956073,7,5,SAH,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,1973.412719417823,8,5,SAH,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,111.79795991418864,8,5,SAH,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,2340.3403857247613,8,5,SAH,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,21770.522295728533,8,5,SAH,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,73.20793700720215,8,5,SAH,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,1980.0582914213396,8,5,SAH,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,695.6779896541557,8,5,SAH,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,8199180.460410066,8,5,SAH,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,704.544766222161,8,5,SAH,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,115.76231855844392,9,5,SAH,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,6.506195246769445,9,5,SAH,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,36.889372981544646,9,5,SAH,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,128.1230182901001,9,5,SAH,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0.04507007928466797,9,5,SAH,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,768.138067085189,9,5,SAH,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,25.97119276396819,9,5,SAH,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,544.9892189892414,9,5,SAH,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,9084.977419777022,9,5,SAH,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
