system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
0,252588.98748366945,1,5,MED,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,614.3496221300481,1,5,MED,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,790.3562781871594,1,5,MED,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,30.991779296136595,1,5,MED,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,173.63423713674723,1,5,MED,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,260.7997819727043,1,5,MED,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,4637.8380553846155,1,5,MED,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,122.431915055784,1,5,MED,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,1413.731910174181,2,5,MED,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,38624.414384697775,2,5,MED,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,673.1592825952553,2,5,MED,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,15.710798582824706,2,5,MED,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,13.491207497747203,2,5,MED,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,14.836752038903091,2,5,MED,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,21.100833355175062,2,5,MED,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,18.688097893721515,2,5,MED,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,909.1376813899436,3,5,MED,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,195.13260180677108,3,5,MED,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,36271.38481020648,3,5,MED,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,3.5237514804074754,3,5,MED,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,9.467477461875527,3,5,MED,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,15.581698004230812,3,5,MED,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,125.51951751891399,3,5,MED,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,7.997742502486884,3,5,MED,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,10.995066747255814,4,5,MED,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,0.6617581341674805,4,5,MED,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,0.2859920594360352,4,5,MED,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,122.17271806197986,4,5,MED,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0.7151124140014649,4,5,MED,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,7.523224956592994,4,5,MED,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,1.592624508380007,4,5,MED,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0.1539464223273782,4,5,MED,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,122.65960307040224,6,5,MED,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,11.52014691989914,6,5,MED,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,4.843043283309159,6,5,MED,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3.254627129101084,6,5,MED,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,4815.39651557273,6,5,MED,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,2.827281635960717,6,5,MED,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,1242.2050827437367,6,5,MED,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,639.0064733536266,6,5,MED,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.6378029692047718,7,5,MED,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4826.397863866389,7,5,MED,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.14000381075271906,7,5,MED,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,6681.7542236393965,8,5,MED,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,9.430344251430617,8,5,MED,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,98.61018470031951,8,5,MED,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,6.429648411132813,8,5,MED,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,1166.679047993455,8,5,MED,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,208.51762104770563,8,5,MED,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,1305877.9872248215,8,5,MED,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,129.1913803428273,8,5,MED,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,57.43853693461674,9,5,MED,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,1.6194663743037205,9,5,MED,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,1.7043103910661288,9,5,MED,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.32096909097038717,9,5,MED,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,299.4966286864735,9,5,MED,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,2.0938679327476355,9,5,MED,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,129.19953611153278,9,5,MED,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,5313.891224046915,9,5,MED,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
