system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
24,63.53544749471051,3,5,MED,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,658.9822940421026,3,5,MED,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,5.686808057274433,3,5,MED,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,32.59955363524936,4,5,MED,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0.5852083848876953,4,5,MED,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,0.7091494202880859,4,5,MED,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,24.10904064443934,4,5,MED,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0.07051930541992188,4,5,MED,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0.4814727374930588,4,5,MED,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,4.1235688508310355,4,5,MED,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3.306582028046013,4,5,MED,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.0684865083072438,4,5,MED,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,14.027518596708887,5,5,MED,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.682833478942871,5,5,MED,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,1.313613760559082,5,5,MED,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0.05170710485839844,5,5,MED,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,10.216629212039724,5,5,MED,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.053452834837909774,5,5,MED,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.2111178589477539,5,5,MED,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,5.241410866850729,5,5,MED,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.005718757021675858,5,5,MED,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,178.15077006688017,6,5,MED,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,15.68206953784108,6,5,MED,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,13.524314519932169,6,5,MED,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.3640250721765855,6,5,MED,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.1187016708984375,6,5,MED,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,17871.843203546563,6,5,MED,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,22.507411421208886,6,5,MED,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,2259.3839842173365,6,5,MED,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,383.2443177007204,6,5,MED,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,996.64736226113,7,5,MED,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,16.864306690237722,7,5,MED,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,69.26159739898826,7,5,MED,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,3.7708684101696535,7,5,MED,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.41786922381591796,7,5,MED,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,18.283565012445187,7,5,MED,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,16284.241372193386,7,5,MED,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,631.693766042212,7,5,MED,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,4.63259954288761,7,5,MED,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,12086.082580727047,8,5,MED,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,626.1142686305516,8,5,MED,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,534.1447647963444,8,5,MED,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,4.680758577347101,8,5,MED,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,10.233541672122492,8,5,MED,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,1609.2311362107407,8,5,MED,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,844.137433607377,8,5,MED,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,1266328.2465224057,8,5,MED,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,65.69723572789474,8,5,MED,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,37.64816914375575,9,5,MED,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,7.062231901461732,9,5,MED,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,3.6581427609082993,9,5,MED,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0.059635234844611675,9,5,MED,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0.08334883209228515,9,5,MED,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,402.8904641115551,9,5,MED,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,5.205452791222904,9,5,MED,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,101.51287307820446,9,5,MED,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,4929.098031310256,9,5,MED,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
