system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
38,59.14048496573176,5,5,EAF,3,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,83.90767480658653,5,5,EAF,4,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,387.5229294201969,5,5,EAF,5,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.40796777606201173,5,5,EAF,6,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,3.5199125149536132,5,5,EAF,7,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,58.098156195622465,5,5,EAF,8,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.05148555737304687,5,5,EAF,9,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,740.9286596664131,6,5,EAF,1,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,5903.514405475122,6,5,EAF,2,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,3094.9202047890017,6,5,EAF,3,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,704.8091885911082,6,5,EAF,4,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,1.4668770221557617,6,5,EAF,5,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,57811.74395155013,6,5,EAF,6,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,21.76874554386992,6,5,EAF,7,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,783.339823770504,6,5,EAF,8,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,1975.1564166807323,6,5,EAF,9,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,1790.4737202697563,7,5,EAF,1,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,736.5245368930792,7,5,EAF,2,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,774.403424051029,7,5,EAF,3,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,798.1107091456446,7,5,EAF,4,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,4.856931534635896,7,5,EAF,5,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,31.417413947925997,7,5,EAF,6,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,16108.768880805059,7,5,EAF,7,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,1029.2131635854937,7,5,EAF,8,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,8.339581610891544,7,5,EAF,9,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,2082.8719599236874,8,5,EAF,1,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,856.4200032522306,8,5,EAF,2,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,3720.0209979905617,8,5,EAF,3,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,9630.434112882518,8,5,EAF,4,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,68.48168223720438,8,5,EAF,5,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,847.316645561267,8,5,EAF,6,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,971.9660659934536,8,5,EAF,7,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,346266.56308090175,8,5,EAF,8,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,193.04498375066044,8,5,EAF,9,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,0.012498105407714843,8,5,EAF,10,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,78.42462102916714,9,5,EAF,1,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,63.57751950132553,9,5,EAF,2,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,89.03764519206449,9,5,EAF,3,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,51.29802916108566,9,5,EAF,4,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0.32614685211181643,9,5,EAF,5,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,2154.589893127001,9,5,EAF,6,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,18.00217965395723,9,5,EAF,7,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,365.1542057086462,9,5,EAF,8,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,163038.70065356608,9,5,EAF,9,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,0.01428345880126953,9,5,EAF,10,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,8.927196044921875E-4,10,5,EAF,6,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0.0026781771240234377,10,5,EAF,7,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0.45796930194091795,10,5,EAF,8,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,0.0517777431640625,10,5,EAF,9,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,3.208376037475586,10,5,EAF,10,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
