system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
0,185101.5430278324,1,5,SAF,1,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,8961.985985128242,1,5,SAF,2,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,18569.147999122782,1,5,SAF,3,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,7171.358381074736,1,5,SAF,4,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,19.64477463764888,1,5,SAF,5,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,632.4948484547022,1,5,SAF,6,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,1960.63814917611,1,5,SAF,7,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,343.8556413580887,1,5,SAF,8,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,148.21166440872156,1,5,SAF,9,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,27464.28681295823,2,5,SAF,1,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,2066383.020265087,2,5,SAF,2,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,76013.09458407918,2,5,SAF,3,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,33971.88091805215,2,5,SAF,4,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,6.0973544419555665,2,5,SAF,5,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,7154.686505752872,2,5,SAF,6,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,2910.067480377778,2,5,SAF,7,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,432.7674954202672,2,5,SAF,8,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,419.10803529599104,2,5,SAF,9,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
