system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
0,39372.356436162314,1,5,SAH,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,152.05253134932738,1,5,SAH,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,312.15635158353916,1,5,SAH,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,2747.092813111488,1,5,SAH,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,364.88107999627397,1,5,SAH,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,96.90331359620099,1,5,SAH,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,801.20062056395,1,5,SAH,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,227.7118788509464,1,5,SAH,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,141.31791784781205,2,5,SAH,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,1639.32057504572,2,5,SAH,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,19.588753981392177,2,5,SAH,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,63.18928254290771,2,5,SAH,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,11.011500687619437,2,5,SAH,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,0.14150374859619141,2,5,SAH,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,9.660181438955748,2,5,SAH,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,7.1272426955762676,2,5,SAH,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,76.92120812627097,3,5,SAH,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,20.067026165018238,3,5,SAH,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,7143.536253650632,3,5,SAH,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,311.35152486838257,3,5,SAH,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,28.43269764567273,3,5,SAH,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,3.938286903991699,3,5,SAH,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
