system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
0,419714.2954749948,1,2,WAF,1,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,6209.483833991236,1,2,WAF,2,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,2485.821648568481,1,2,WAF,3,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,9112.6969923172,1,2,WAF,4,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,2.36751446295166,1,2,WAF,5,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,26.322457724877694,1,2,WAF,6,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,429.3891429829357,1,2,WAF,7,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,132.92781614213388,1,2,WAF,8,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,1.7110832163085938,1,2,WAF,9,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,5816.682955468288,2,2,WAF,1,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,4397041.223907593,2,2,WAF,2,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,16069.743639202567,2,2,WAF,3,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,6904.284184794845,2,2,WAF,4,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,4.840615886047363,2,2,WAF,5,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,20924.622382508074,2,2,WAF,6,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1453.765021707955,2,2,WAF,7,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1172.9235420503667,2,2,WAF,8,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,229.73602703889162,2,2,WAF,9,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,3107.4529331444896,3,2,WAF,1,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,18563.64220414906,3,2,WAF,2,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,922166.1466426303,3,2,WAF,3,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,12067.729828150783,3,2,WAF,4,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,1.6710113910522462,3,2,WAF,5,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,545.5824996383948,3,2,WAF,6,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,623.0640949522556,3,2,WAF,7,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,522.5352650677622,3,2,WAF,8,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,96.13092735600945,3,2,WAF,9,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,11317.086034773047,4,2,WAF,1,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,6078.079010548329,4,2,WAF,2,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,9308.511156554632,4,2,WAF,3,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,1081944.0385623781,4,2,WAF,4,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,9.50801699371338,4,2,WAF,5,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,1170.260206549542,4,2,WAF,6,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,1076.9524271036687,4,2,WAF,7,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,4648.692435573294,4,2,WAF,8,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,550.0818151293732,4,2,WAF,9,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3.4745218552246095,5,2,WAF,1,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,2.2732087404785157,5,2,WAF,2,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,1.4166727312011718,5,2,WAF,3,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,10.44844648590088,5,2,WAF,4,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,241.8998134291121,5,2,WAF,5,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.09703213482666016,5,2,WAF,6,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.48858364642333985,5,2,WAF,7,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,8.46416089489746,5,2,WAF,8,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.030744207458496094,5,2,WAF,9,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,31.22582218951679,6,2,WAF,1,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,18087.19746261862,6,2,WAF,2,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,616.3059676358165,6,2,WAF,3,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,1144.459660852601,6,2,WAF,4,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.07746181231689453,6,2,WAF,5,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,195482.81091591704,6,2,WAF,6,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,23.84334742450238,6,2,WAF,7,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,485.2220330193535,6,2,WAF,8,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
