system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
19,8212.45999362551,3,5,EAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,3379.117880063864,3,5,EAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,110.08489470360706,3,5,EAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,1173.924629017084,3,5,EAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,36.086095641324384,3,5,EAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,7518.433357842277,4,5,EAF,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,666.6918365059427,4,5,EAF,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,7366.268166786413,4,5,EAF,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,833760.4861856237,4,5,EAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,613.3996746506945,4,5,EAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,111.40872792888135,4,5,EAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3679.4885847914593,4,5,EAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,66.40342291614273,4,5,EAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,354.96918187318505,6,5,EAF,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,4706.428038251005,6,5,EAF,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3393.3245428029195,6,5,EAF,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,444.65995587401267,6,5,EAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,44792.561667863614,6,5,EAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,1.3589407821439854,6,5,EAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,124.14045348085673,6,5,EAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,998.6969828561372,6,5,EAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,1.130224218298579,7,5,EAF,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,2.776837838633578,7,5,EAF,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.8506485966172163,7,5,EAF,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.11751882794189453,7,5,EAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,2.074780525383205,7,5,EAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,7119.709297966978,7,5,EAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.1350465315551758,7,5,EAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.27667464068603514,7,5,EAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,1363.3095470681453,8,5,EAF,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,143.6684742755263,8,5,EAF,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,926.3419580873167,8,5,EAF,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,5793.981000849257,8,5,EAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,244.13310184280647,8,5,EAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,13.535160104403147,8,5,EAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,374465.4757482797,8,5,EAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,131.648340613401,8,5,EAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,33.39744704096344,9,5,EAF,1,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,65.47439321340978,9,5,EAF,2,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,69.67763427661014,9,5,EAF,3,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,41.46624761251005,9,5,EAF,4,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,1205.3252891087677,9,5,EAF,6,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,1.3735661046173695,9,5,EAF,7,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,64.06587710687303,9,5,EAF,8,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,167696.97316191028,9,5,EAF,9,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,1.8764128597412109,10,5,EAF,10,1995,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
