system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
52,1681.441903413623,6,5,MED,8,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,299.1990813738172,6,5,MED,9,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,937.4550023502238,7,5,MED,1,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,16.468914326682178,7,5,MED,2,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,57.517062528863164,7,5,MED,3,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,3.9542625146620805,7,5,MED,4,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.22549586072327857,7,5,MED,5,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,23.202235266309554,7,5,MED,6,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,15044.47193916987,7,5,MED,7,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,586.7765432009386,7,5,MED,8,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,3.5056735821107154,7,5,MED,9,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,13078.110523995696,8,5,MED,1,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,762.1105473247502,8,5,MED,2,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,552.7951942117995,8,5,MED,3,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,13.484553948604331,8,5,MED,4,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,5.6363042002563475,8,5,MED,5,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,1909.8260101338315,8,5,MED,6,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,936.099767686014,8,5,MED,7,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,1265614.103651742,8,5,MED,8,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,70.3770820954269,8,5,MED,9,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,37.441869021509035,9,5,MED,1,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,8.873010703163057,9,5,MED,2,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,3.547991293939089,9,5,MED,3,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0.032131411254882815,9,5,MED,4,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0.16316402478027345,9,5,MED,5,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,505.95203148731093,9,5,MED,6,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,6.229882080911795,9,5,MED,7,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,64.11884897878777,9,5,MED,8,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,5066.895182423469,9,5,MED,9,2015,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
