system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
31,53.5756049139512,4,2,EAF,5,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,334.988197077821,4,2,EAF,6,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,632.1853438868349,4,2,EAF,7,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3858.254241718587,4,2,EAF,8,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,216.82403217111747,4,2,EAF,9,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,17.719654979003906,5,2,EAF,1,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,19.70366954449463,5,2,EAF,2,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,38.48477535259651,5,2,EAF,3,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,24.780133701892566,5,2,EAF,4,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,557.8010846867337,5,2,EAF,5,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.8154311076049805,5,2,EAF,6,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,1.7409451925338446,5,2,EAF,7,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,26.710220561348468,5,2,EAF,8,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,2.064370268859863,5,2,EAF,9,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,743.459307475924,6,2,EAF,1,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4570.758819352664,6,2,EAF,2,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,3738.5949328647516,6,2,EAF,3,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,424.67208873959123,6,2,EAF,4,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.6581357972515031,6,2,EAF,5,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,58771.34988897565,6,2,EAF,6,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,17.754957662985174,6,2,EAF,7,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,796.0030460789667,6,2,EAF,8,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,3219.5701837693355,6,2,EAF,9,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,1333.074397298109,7,2,EAF,1,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,480.0502519776777,7,2,EAF,2,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,713.4291817425886,7,2,EAF,3,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,745.4600262686911,7,2,EAF,4,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,3.0886458591918946,7,2,EAF,5,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,11.330745888789876,7,2,EAF,6,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,19558.91168645757,7,2,EAF,7,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,704.2489755271544,7,2,EAF,8,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,15.198982223057644,7,2,EAF,9,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,786.8464856459614,8,2,EAF,1,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,767.2936301487362,8,2,EAF,2,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,1427.5533551153123,8,2,EAF,3,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,4039.1362049820277,8,2,EAF,4,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,17.609458311157226,8,2,EAF,5,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,532.0208295013671,8,2,EAF,6,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,694.7511225568991,8,2,EAF,7,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,356234.8177976645,8,2,EAF,8,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,1729.0373719278978,8,2,EAF,9,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,8.927349243164062E-4,8,2,EAF,10,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,12.363351200553385,9,2,EAF,1,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,50.99879323144962,9,2,EAF,2,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,25.352382769620768,9,2,EAF,3,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,8.198052166074266,9,2,EAF,4,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0.029121770568847655,9,2,EAF,5,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,831.5822810776768,9,2,EAF,6,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,7.722220543264114,9,2,EAF,7,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,160.99707460191124,9,2,EAF,8,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,167856.5758116844,9,2,EAF,9,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,0.002681866516113281,10,2,EAF,2,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0.0035708775024414063,10,2,EAF,3,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0.518678115234375,10,2,EAF,8,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0.1972983903198242,10,2,EAF,9,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2.5888090032958986,10,2,EAF,10,2022,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
