system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
0,529483.5175761349,1,5,EAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,4514.862541728853,1,5,EAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,10073.284383671871,1,5,EAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,6427.449359437547,1,5,EAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,1053.3357523983977,1,5,EAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,158.82111344403242,1,5,EAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,1346.1832996251756,1,5,EAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,22.130424593131746,1,5,EAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,4690.024029699966,2,5,EAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2432831.8290896835,2,5,EAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,12060.488388346877,2,5,EAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,429.2871374069998,2,5,EAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,17645.980276637114,2,5,EAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,104.98683426124555,2,5,EAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,200.69608676459478,2,5,EAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,123.35968545599032,2,5,EAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,12294.825533715852,3,5,EAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,12112.820638915771,3,5,EAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1544248.5428159707,3,5,EAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,5618.575177998971,3,5,EAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,5797.142382295778,3,5,EAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,118.41620517423142,3,5,EAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,542.6868480909666,3,5,EAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,40.67616912430492,3,5,EAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,6861.178515110868,4,5,EAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,512.6105831861784,4,5,EAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,4787.453246857792,4,5,EAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,838438.3296219363,4,5,EAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,1148.5550234564184,4,5,EAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,114.32809502217202,4,5,EAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3671.222455521809,4,5,EAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,40.043255984448486,4,5,EAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,383.2183772851876,6,5,EAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,5030.134962028963,6,5,EAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,2308.2945961935625,6,5,EAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,244.2157538705808,6,5,EAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,27092.9944329084,6,5,EAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,2.5236972295584885,6,5,EAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,199.2918533191191,6,5,EAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,841.4782703874805,6,5,EAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,5.664660717459166,7,5,EAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,10.65603043965586,7,5,EAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4.53200668500785,7,5,EAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.9914831349554324,7,5,EAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,2.357630744874004,7,5,EAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,6611.9203754344835,7,5,EAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.24012617797851563,7,5,EAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.2816746495361328,7,5,EAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,838.8352126827109,8,5,EAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,157.0336361457096,8,5,EAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,503.32277873685877,8,5,EAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,2601.143048218805,8,5,EAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,299.2867423156006,8,5,EAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,15.631774405616433,8,5,EAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,377101.0291167351,8,5,EAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,80.08095647169763,8,5,EAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,17.181247265656353,9,5,EAF,1,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,74.69243862436427,9,5,EAF,2,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,42.01287385679357,9,5,EAF,3,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,22.588375041310986,9,5,EAF,4,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,1776.4875230272767,9,5,EAF,6,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.4420401997175628,9,5,EAF,7,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,20.7435448860634,9,5,EAF,8,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,168029.70139179638,9,5,EAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.0017879110717773437,10,5,EAF,9,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,1.8764128597412109,10,5,EAF,10,1990,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
