system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
0,31059.243228834468,1,5,SAH,1,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,1192.188845230371,1,5,SAH,2,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,1102.9661534212544,1,5,SAH,3,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,6465.643215966107,1,5,SAH,4,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,18.616649612548827,1,5,SAH,5,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,53.5218340365043,1,5,SAH,6,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,318.74200020601785,1,5,SAH,7,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,2287.8423493878827,1,5,SAH,8,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,87.095132619812,1,5,SAH,9,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,142.40745813834278,2,5,SAH,1,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1505.2061792018553,2,5,SAH,2,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,112.66192505141744,2,5,SAH,3,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,129.8683798369751,2,5,SAH,4,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,0.039366239135742186,2,5,SAH,5,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,0.12828830496897978,2,5,SAH,6,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,10.948759376281739,2,5,SAH,7,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,42.008514607168635,2,5,SAH,8,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,6.8036925523734295,2,5,SAH,9,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,112.43168462023709,3,5,SAH,1,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,107.22096749137249,3,5,SAH,2,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,7117.91091940961,3,5,SAH,3,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,432.8789610839068,3,5,SAH,4,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,0.09607825421142578,3,5,SAH,5,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0.40633654343884035,3,5,SAH,6,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,14.710678549804687,3,5,SAH,7,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,48.580732580020204,3,5,SAH,8,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,3.0549031835327147,3,5,SAH,9,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2628.920359686871,4,5,SAH,1,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,1109.7174123313255,4,5,SAH,2,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,4408.949349296175,4,5,SAH,3,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,438762.40080836276,4,5,SAH,4,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,77.20766521570685,4,5,SAH,5,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,7.208061648453297,4,5,SAH,6,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,1145.8479522367647,4,5,SAH,7,2000,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
