system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
21,32529.459005178524,3,5,WAF,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2.697744781616211,3,5,WAF,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,858.8241353432702,3,5,WAF,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,926.912825707106,3,5,WAF,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,1172.8542364076043,3,5,WAF,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,313.83342790772247,3,5,WAF,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,26658.738553556133,4,5,WAF,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,14484.812481185314,4,5,WAF,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,26474.379234757973,4,5,WAF,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,1019708.1675872763,4,5,WAF,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,36.883829239257814,4,5,WAF,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,1613.1918248863642,4,5,WAF,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,1487.1751565589516,4,5,WAF,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,12594.614889194221,4,5,WAF,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,419.3492954568013,4,5,WAF,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,4.633204453735352,5,5,WAF,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,5.057751458374024,5,5,WAF,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,4.607565994873047,5,5,WAF,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,39.588983971565035,5,5,WAF,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,186.06230051395093,5,5,WAF,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.10843027160644532,5,5,WAF,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,1.5721487944335937,5,5,WAF,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,28.31553400201416,5,5,WAF,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.1559193825073242,5,5,WAF,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,46.38969595746782,6,5,WAF,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,25715.8903736414,6,5,WAF,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,666.7407820147772,6,5,WAF,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,1374.8489560425612,6,5,WAF,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.09681871014404297,6,5,WAF,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,193597.20005837403,6,5,WAF,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,35.64059619784271,6,5,WAF,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,399.14380542000515,6,5,WAF,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,4854.265656355346,6,5,WAF,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,470.22211912923586,7,5,WAF,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,1844.7717937305035,7,5,WAF,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,697.5933971685981,7,5,WAF,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,1295.6565228556567,7,5,WAF,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.8565131450195312,7,5,WAF,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,32.74606503568689,7,5,WAF,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,36736.57992850347,7,5,WAF,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,123.88667671350913,7,5,WAF,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,10.15646184308388,7,5,WAF,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,879.0892008375215,8,5,WAF,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,508.69516313771334,8,5,WAF,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,1369.5388911120333,8,5,WAF,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,15146.16923220968,8,5,WAF,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,28.08179486303711,8,5,WAF,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,348.7582406667505,8,5,WAF,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,162.6883872933998,8,5,WAF,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,186486.24073497974,8,5,WAF,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,111.78792885451374,8,5,WAF,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,3.0534300977369124,9,5,WAF,1,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,156.00000477306673,9,5,WAF,2,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,95.52878362606153,9,5,WAF,3,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,206.15144900588953,9,5,WAF,4,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0.06711450769042969,9,5,WAF,5,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,2491.655582940857,9,5,WAF,6,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,10.467674424386296,9,5,WAF,7,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,62.15280010143038,9,5,WAF,8,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,39962.685461913665,9,5,WAF,9,2020,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
