system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
51,37.98990038777453,6,5,SAF,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,1380.8157932303513,6,5,SAF,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,3019.0545667130928,6,5,SAF,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,559.3439634666192,7,5,SAF,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,600.7829570600137,7,5,SAF,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,1214.809595154544,7,5,SAF,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,767.0105933003733,7,5,SAF,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,6.443244937103869,7,5,SAF,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,35.59470186700992,7,5,SAF,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,20488.02113210035,7,5,SAF,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,372.69377895239813,7,5,SAF,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,30.294781683753154,7,5,SAF,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,355.2248498867934,8,5,SAF,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,398.60225580558017,8,5,SAF,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,4624.222557408159,8,5,SAF,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,9797.759119767717,8,5,SAF,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,114.54261738500834,8,5,SAF,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,843.2149513110422,8,5,SAF,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,491.2977019769065,8,5,SAF,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,401247.19138226623,8,5,SAF,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,173.31110022285665,8,5,SAF,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,119.33174608450977,9,5,SAF,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,120.35912362569869,9,5,SAF,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,155.31150533524243,9,5,SAF,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,95.27416780318413,9,5,SAF,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,2.3919357812983497,9,5,SAF,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,1468.0970157662869,9,5,SAF,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,27.498620865963446,9,5,SAF,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,144.69737209050172,9,5,SAF,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,44639.364979205035,9,5,SAF,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
