system:index,area_km2,from_class,interval_duration_yrs,region,to_class,year_final,year_initial,.geo
0,246528.0597953568,1,5,MED,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,1798.1088001999992,1,5,MED,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,1726.8435845075655,1,5,MED,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,28.25979349689295,1,5,MED,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,8.740859214355469,1,5,MED,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,144.5081018500977,1,5,MED,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,1597.8489516223606,1,5,MED,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,10762.028694111128,1,5,MED,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,92.75776796724925,1,5,MED,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2285.01178415151,2,5,MED,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,35716.83075849327,2,5,MED,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,956.4170954486294,2,5,MED,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1.2455665785955692,2,5,MED,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,0.7296566691894532,2,5,MED,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,22.739341286623727,2,5,MED,6,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,48.14250165515495,2,5,MED,7,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,504.5758292806972,2,5,MED,8,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,7.431277605689434,2,5,MED,9,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,2067.8157019343616,3,5,MED,1,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,788.285089561193,3,5,MED,2,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,35934.48757766879,3,5,MED,3,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,0.7420942533303653,3,5,MED,4,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,3.3203034769287108,3,5,MED,5,2010,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
